nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0797248	Bequi Sierra	\N	\N	actress	tt0171486,tt0119797
nm0797249	Carla Sierra	\N	\N	visual_effects	tt0259711,tt0118571,tt0424774,tt0372588
nm0797250	Carlos Sierra	\N	\N	writer,set_decorator,director	tt0017867,tt0018182,tt0035295,tt0016752
nm0797252	Claudio Sierra	1958	\N	actor	tt1381020,tt0231040,tt0105396,tt0113989
nm0797253	Consuelo Sierra	\N	\N	costume_designer,costume_department	tt1464507,tt1704637,tt0212522,tt1593429
nm0797254	Cuco Sierra	\N	\N	actor	tt0090810
nm0797255	Cybele Sierra	\N	\N	visual_effects	tt0120461,tt0216216,tt0185183,tt0120611
nm0797256	Dante Sierra	\N	\N	writer	tt0057949,tt9648092,tt0380347,tt0074982
nm0797257	David Sierra	\N	\N	writer	tt0165979
nm0797258	Elsa Sierra	\N	\N	actress	tt0073919,tt1176775
nm0797259	Emilia Sierra	\N	\N	actress	tt0015935
nm0797260	Enrique Sierra	\N	\N	writer	tt0037675
nm0797261	Enriqueta Sierra	\N	\N	actress	tt0136496,tt11600914,tt0130984
nm0797262	Esperanza Sierra	\N	\N	costume_department,costume_designer	tt0064124,tt0062801,tt0060811,tt0067050
nm0797263	Esperanza Sierra	\N	\N	actress	tt0064836,tt0063239
nm0797264	Francisco Sierra	\N	\N	actor	tt6222288,tt0229289,tt2048641,tt1589035
nm0797265	Félix Sierra	\N	\N	actor	tt0018793
nm0797266	Gilberto Sierra	\N	\N	assistant_director,actor,production_manager	tt0053684,tt0198372,tt0071819,tt0075248
nm0797267	Gloria Sierra	\N	\N	costume_department	tt0293807,tt0288666,tt0284943,tt0291227
nm0797268	Gregory Sierra	1937	2021	actor,archive_footage	tt0072308,tt0065462,tt0120877,tt0104073
nm0797269	Gustavo Sierra	\N	\N	assistant_director,producer	tt0089794,tt0178643
nm0797270	Iluminado Sierra	\N	\N	transportation_department	tt0441297,tt0116854
nm0797271	Javier Sierra	\N	\N	special_effects,visual_effects	tt0208334,tt0310610,tt0271116,tt0277056
nm0797272	Javier Sierra	\N	\N	cinematographer	tt0220661,tt0406178
nm0797273	Jeffrey Sierra	\N	\N	art_department	tt0173760
nm0797274	Joe Sierra	\N	\N	miscellaneous,special_effects,camera_department	tt0085862,tt0144142,tt2342394,tt0094316
nm0797275	José Sierra	\N	\N	actor	tt0053710
nm0797276	José Sierra	\N	\N	writer,actor,director	tt2378281,tt1244672,tt0469247,tt0211769
nm0797277	José Luis Sierra	\N	\N	transportation_department,miscellaneous	tt1450320,tt0105114,tt0095644,tt0415421
nm0797278	Juan Sierra	\N	\N	writer	tt0108385
nm0797279	Juan Pablo Sierra	\N	\N	actor,writer	tt0797047,tt0243569,tt6243010,tt5161968
nm0797280	Judith Sierra	\N	\N	actress	tt0054137
nm0797281	Kike Sierra	\N	\N	actor	tt0211619,tt0455162,tt0215163
nm0797282	Lu Celania Sierra	\N	\N	actress	tt0120686
nm0797283	Mane Sierra	\N	\N	writer	tt0261148,tt0262865,tt0041224,tt0130943
nm0797284	Manuel Sierra	\N	\N	actor	tt0466624,tt0087512,tt0075061,tt0014434
nm0797286	Margarita Sierra	1936	1963	actress,soundtrack	tt0053540,tt0353065,tt14625234,tt0050030
nm0797287	Mari Carmen Sierra	\N	\N	actress	tt0076369,tt12642796,tt14182874
nm0797288	María Asun Sierra	\N	\N	actress	tt0060780
nm0797289	María Luisa Sierra	\N	\N	actress	tt0132018
nm0797290	Mercedes Sierra	\N	\N	actress	tt0039237,tt0041139
nm0797291	Miguel Sierra	\N	\N	actor,archive_footage	tt0115907,tt0275140,tt0263671,tt0098844
nm0797292	Milisa Sierra	1906	1995	actress	tt0031762,tt0219502,tt0035809,tt0035650
nm0797293	Nicole Sierra	\N	\N	costume_department	tt0173760
nm0797294	Oscar Sierra	\N	\N	actor	tt0213100,tt0184785,tt0126249
nm0797295	Primitivo Sierra	\N	\N	actor	tt0018610
nm0797296	Ramiro Sierra	\N	\N	actor,producer	tt0433110,tt0772749,tt0772740,tt1020571
nm0797297	Ruben Sierra	1965	\N	\N	tt1243637,tt2140691,tt0263769,tt1020929
nm0797298	Ruben Sierra	1946	1998	actor	tt0096072,tt0113896,tt0075179
nm0797299	Sadoc Sierra	\N	\N	actor,miscellaneous	tt0289287,tt0207853,tt0390132
nm0797300	Salvador Sierra	\N	\N	actor	tt0027178
nm0797301	Santiago Sierra	1881	1947	director,producer,cinematographer	tt0389774,tt0389105,tt0389240,tt0389488
nm0797303	Soledad Sierra	\N	\N	actress	tt0200426,tt0194689,tt0190974,tt29031689
nm0797304	Víctor Sierra	\N	\N	actor	tt0106519,tt0210075,tt0115644,tt0168589
nm0797305	William Sierra	\N	\N	camera_department,producer	tt0198874,tt6071092,tt0096689,tt0184366
nm0797306	Gregory P. Siers	\N	\N	production_manager,producer,camera_department	tt2056502,tt0890875,tt8467798,tt0338774
nm0797307	Emanuelle Siervo	\N	\N	actor	tt0200417,tt0252660,tt0241210
nm0797308	Pernille Siesbye	\N	\N	producer,costume_designer,miscellaneous	tt0097435,tt0101343,tt0101646,tt0126113
nm0797309	Nancy Siesel	\N	\N	director,producer	tt0157782,tt1825834
nm0797310	Alice Siess	\N	\N	producer	tt0169455,tt0288347,tt0874900
nm0797311	Matt Siess	\N	\N	camera_department,visual_effects,miscellaneous	tt0119116,tt1596343,tt0438488,tt0196229
nm0797312	Ricardo Siestas	\N	\N	miscellaneous	tt0147524
nm0797313	Denis Siestrunck	\N	\N	camera_department	tt0103860,tt0098238,tt0188462,tt0109722
nm0797314	Wolfgang Siesz	\N	\N	actor	tt0094395,tt0812401,tt0098902,tt0120955
nm0797315	Adam Sietz	\N	\N	actor,writer,miscellaneous	tt1094581,tt0808396,tt0404203,tt0120533
nm0797316	Matt Sietz	1970	\N	sound_department	tt0116707,tt0291971,tt0112196,tt0118329
nm0797317	Nita Sietz	\N	\N	actress	tt0116628
nm0797318	Lon Sieu	\N	\N	actor	tt0245036
nm0797319	Catherine Sieulanne	\N	\N	make_up_department,camera_department	tt0265243,tt0361493,tt29439490,tt0457923
nm0797320	Adelheid Sieuw	\N	\N	composer	tt0267847
nm0797321	Brian Sieve	\N	\N	writer,actor,producer	tt5734576,tt3921180,tt1567432,tt1204883
nm0797322	Alejandro Sieveking	1934	2020	writer,actor,soundtrack	tt4375438,tt3737944,tt4551756,tt6596454
nm0797323	Bernard Sievel	\N	\N	director	tt0013054
nm0797325	Chris Sievernich	1946	\N	producer,miscellaneous,actor	tt0087884,tt0258068,tt0171580,tt0209475
nm0797326	Lilyan Sievernich	\N	\N	miscellaneous,producer,director	tt0267619,tt0087884,tt0117674,tt0092843
nm0797327	Christian Sievers	\N	\N	writer,actor,assistant_director	tt0118138,tt0184005,tt0163001,tt0485815
nm0797328	Gaby Sievers	\N	\N	actress	tt0094117
nm0797329	Gary Sievers	\N	\N	actor,cinematographer,producer	tt0114202,tt0873886,tt5028688,tt1342132
nm0797330	Herbert Sievers	1922	1993	actor	tt0180385,tt0144147,tt0290247,tt0234323
nm0797331	Horst-Dieter Sievers	1928	2023	actor	tt0483099,tt0273722,tt0400594,tt0256554
nm0797332	Ille Sievers	\N	\N	costume_designer,costume_department	tt0068327,tt0067992,tt0071935,tt0072405
nm0797333	Inge Sievers	1941	2018	actress	tt0062022,tt0075303,tt0806910,tt0404659
nm0797334	Ingmann Sievers	\N	\N	miscellaneous	tt0091103
nm0797335	Joerg Sievers	\N	\N	producer	tt0110113
nm0797336	John Sievers	\N	\N	actor	tt0105325
nm0797337	Kirsten Sievers	\N	\N	editorial_department	tt0088545,tt0087257
nm0797338	Leroy Sievers	1955	2008	producer	tt0154053,tt1140861,tt1239074,tt0876128
nm0797339	Marion Sievers	\N	\N	actress	tt0184000
nm0797340	Mikael Sievers	1950	2001	sound_department,actor,director	tt6788184,tt0087564,tt0083579,tt0107078
nm0797341	Ricardo Sievers	\N	\N	art_department,set_decorator	tt0184757,tt0184905,tt0184327
nm0797342	Christian Sievert	1942	2024	composer,actor,music_department	tt0164756,tt18309672,tt0128360,tt0406395
nm0797343	Florence Sievert	\N	\N	actress	tt0089803
nm0797344	John Sievert	\N	\N	sound_department,music_department,composer	tt0123755,tt1017460,tt7638348,tt1440129
nm0797345	Ludwig Sievert	1887	1966	costume_designer	tt0033633
nm0797346	Oliver Sievert	\N	\N	production_designer	tt0240457
nm0797347	Sherry P. Sievert	\N	\N	actress	tt0092079
nm0797348	Jette Sievertsen	1959	\N	sound_department,actress	tt0139372,tt0420216,tt1298825,tt2025899
nm0797349	Norbert Sievertsen	\N	\N	actor	tt0191072
nm0797350	J.D. Sievertson	\N	\N	editor,editorial_department,producer	tt0349833,tt0161097,tt0416359,tt0239195
nm0797351	Alan Sievewright	1934	2007	producer,miscellaneous,costume_department	tt0159876,tt0066684,tt0055626,tt0055361
nm0797352	Norman Sievewright	\N	\N	director	tt0207877
nm0797353	Bruce Sievier	1894	1953	music_department,soundtrack	tt0158371,tt0021409,tt0027709,tt0140511
nm0797354	Dee Sow Yuen Siew	\N	\N	transportation_department	tt0137494
nm0797355	Mark Siew	\N	\N	visual_effects,writer	tt0181689,tt0212720,tt0164052,tt0242653
nm0797356	Stephanie Siewart	\N	\N	miscellaneous	tt0110331
nm0797357	Christian Siewers	\N	\N	cinematographer,camera_department	tt0081149,tt13795124
nm0797358	Curt Sivers	\N	\N	actor	tt0034884
nm0797360	Sky Siewerski	\N	\N	actor,producer,writer	tt0115710,tt1949217,tt0164683
nm0797361	Christian Siewert	\N	\N	actor	tt10409258,tt0274405,tt0299620
nm0797362	Gitte Siewert	\N	\N	casting_director,talent_agent,executive	tt0386213,tt0193669,tt0239457,tt0217283
nm0797363	Hildegard Siewert	\N	\N	actress	tt0108574
nm0797365	Nico Siewert	\N	\N	actor	tt0090472,tt0108975
nm0797366	Richie Siewert	\N	\N	actor	tt0089607
nm0797367	Karoline Siewinska	\N	\N	actress	tt0130444
nm0797368	Ashaa Siewkumar	\N	\N	actress,director,writer	tt0103124,tt0114792,tt0098800,tt0272849
nm0797369	Maurice Sieyes	\N	\N	actor	tt0182622,tt0263106,tt0456771
nm0797370	Nicolas Sieyries	\N	\N	actor	tt0102622
nm0797371	Mary Sitarenos	\N	\N	actress	tt0256375,tt0110738,tt0321962,tt0220217
nm0797373	Gregory Siff	1977	\N	actor,producer,soundtrack	tt0339034,tt0119360,tt2849902,tt1450324
nm0797374	Helen Siff	\N	\N	actress	tt0960144,tt0087538,tt0475290,tt0097257
nm0797376	Jenny Siff	\N	\N	script_department,miscellaneous,casting_department	tt17076046,tt23137904,tt1727776,tt0364045
nm0797377	Thomas Siffer	\N	\N	actor	tt0101505,tt1505124,tt1694516
nm0797378	Jo Siffert	1936	1971	actor,transportation_department,archive_footage	tt0067334,tt0060472,tt0477019,tt6758316
nm0797380	Jean Kay Sifford	\N	\N	actress	tt0103130,tt5326242
nm0797381	Mary Helen Sifford	\N	\N	actress	tt0119054,tt1566586
nm0797382	Rocco Siffredi	1964	\N	actor,director,producer	tt0192533,tt0341350,tt16153004,tt0282909
nm0797383	Roch Siffredi	\N	\N	production_manager,actor,location_management	tt0093769,tt0090137,tt0085900,tt0070183
nm0797384	Giorgos Sifis	\N	\N	actor	tt0135665,tt0206859,tt0144935,tt0230582
nm0797385	Paul Sifis	\N	\N	actor	tt0095093
nm0797386	Armando Sifo	\N	\N	actor	tt0056468
nm0797387	Fran Siftar	\N	\N	miscellaneous	tt0082636
nm0797388	Claire Sifton	\N	\N	writer	tt0025499,tt1706449
nm0797389	Elizabeth Sifton	1915	1950	actress	tt0032476
nm0797390	Paul Sifton	\N	\N	writer	tt0025499,tt1706449
nm0797391	Everett Sifuentes	\N	\N	actor	tt0120094,tt1567254,tt0338552,tt1042497
nm0797392	Israel Sifuentes	\N	\N	art_department,miscellaneous	tt0114168,tt0110950,tt0110065,tt0097655
nm0797393	Kevin Sifuentes	\N	\N	actor,director,writer	tt0116629,tt0110216,tt1495986,tt0283090
nm0797394	Roberto M. Sifuentes	\N	\N	camera_department,make_up_department	tt0103411,tt0111190,tt0111431,tt0113706
nm0797395	Roy R. Sifuentes	\N	\N	camera_department,art_department	tt0101536,tt0105792,tt7441950
nm0797396	Anatol Sigal	\N	\N	production_manager	tt0028082
nm0797397	Clancy Sigal	1926	2017	writer	tt0120679,tt5848642,tt0116621,tt0979263
nm0797398	Hugo Sigal	1947	\N	actor,soundtrack,archive_footage	tt3459472,tt8736020,tt0313360,tt0328195
nm0797399	Joann Sigal	\N	\N	costume_department	tt0065470
nm0797400	Matthew Sigal	\N	\N	sound_department	tt0171791,tt0112844,tt0110655,tt0127561
nm0797401	Michele Sigal	\N	\N	actress	tt1304873,tt4223366,tt4163636,tt0097192
nm0797402	Michelle Sigal	\N	\N	miscellaneous	tt0117612
nm0797403	Claude Sigala	\N	\N	actor,writer	tt0114859
nm0797405	Lúcia Sigalho	\N	\N	actress,writer	tt0298382,tt0119405,tt0228766,tt0191352
nm0797406	Eve Sigall	1956	\N	actress,set_decorator	tt0146675,tt0119215,tt5114356,tt0162065
nm0797407	Rudy Sigalla	\N	\N	actor	tt0093627
nm0797408	Eugene Sigaloff	1887	1960	actor	tt0174172,tt0026387,tt0023896,tt0031659
nm0797409	John Sigalos	\N	\N	\N	\N
nm0797410	Alla Sigalova	1959	\N	actress,composer,miscellaneous	tt14824478,tt0077882,tt0100693,tt5514360
nm0797413	Frédéric Sigaud	\N	\N	actor,location_management	tt0103732
nm0797415	Jacky Sigaux	\N	\N	actor,cinematographer,sound_department	tt0092801,tt0115650,tt0093557,tt0256787
nm0797416	Jacques Sigaux	\N	\N	\N	\N
nm0797417	Aleksandr Sigaev	1893	1971	cinematographer	tt0035142,tt0334678,tt0129059,tt0229866
nm0797418	Tor Sigbjørnsen	\N	\N	actor	tt1750434,tt1773509,tt0437275,tt4192998
nm0797419	Adam Sigel	\N	\N	script_department,writer,producer	tt0200373,tt1126666,tt0115151,tt0114095
nm0797420	Barbara Sigel	\N	\N	actress,soundtrack	tt0082085,tt0070806,tt1049402,tt14443314
nm0797421	Beanie Sigel	1974	\N	actor,composer,art_department	tt0301893,tt0181984,tt8009428,tt0403537
nm0797422	Christina Sigel	\N	\N	actress	tt0090863
nm0797423	Dany Sigel	1939	\N	actress,archive_footage	tt2153803,tt1988751,tt0806910,tt9018960
nm0797424	Jon Sigel	\N	\N	music_department	tt0118734,tt0116378
nm0797425	Michael Sigel	\N	\N	actor,miscellaneous	tt0090863,tt0080412,tt2032463
nm0797426	Daniela Sigell	\N	\N	actress	tt0051556,tt0052088
nm0797427	Lisa Sigell	\N	\N	actress	tt0107593,tt0101685,tt0259133,tt0170963
nm0797428	Karl Sigernes	\N	\N	actor	tt0217095
nm0797429	Ken Sigers	\N	\N	actor	tt0097570
nm0797430	Davitt Sigerson	\N	\N	music_department,composer,miscellaneous	tt0107302,tt3713030,tt0329737,tt0100122
nm0797431	Kawamura Sigeyuki	\N	\N	miscellaneous	tt0167467
nm0797432	Laerke Sigfred Pedersen	1946	\N	script_department,miscellaneous	tt0236784,tt0083470,tt0169083,tt0120706
nm0797433	Tina Siglreithmayer	\N	\N	actress,production_manager,miscellaneous	tt0108975,tt1807186,tt1505339
nm0797434	Zacharias Sigfridsson	1984	\N	actor	tt0117078
nm0797435	Mandy Siegfried	\N	\N	actress	tt0413573,tt0332379,tt2071645
nm0797436	Elsa Sigfuss	1908	1979	actress,archive_footage	tt0123958
nm0797437	Andreas Sigg	\N	\N	sound_department,producer	tt1654523,tt0103793,tt0112912,tt0147842
nm0797438	Helmi Sigg	\N	\N	actor,assistant_director	tt0083291,tt0095156,tt0083645,tt4683652
nm0797439	Maria Sigg	\N	\N	actress	tt0249633,tt0072397,tt0158468,tt0033796
nm0797440	Hans Siggelin	\N	\N	art_department	tt0207092
nm0797441	Kevin Siggers	\N	\N	art_department,miscellaneous	tt0120738,tt0263725
nm0797442	Siggi Enting	\N	\N	actor,cinematographer,director	tt0167149,tt20781440,tt20724400,tt0167512
nm0797443	Annie Siggins	\N	\N	art_department,production_designer	tt0095304,tt0091829,tt0102450,tt0099594
nm0797444	Catherine Siggins	\N	\N	actress,art_department,miscellaneous	tt27562761,tt2510700,tt0358884,tt0249172
nm0797445	Jeff Siggins	1943	\N	actor	tt0189485,tt0233023,tt0065441,tt0067804
nm0797446	Maggie Siggins	\N	\N	writer,miscellaneous	tt0206247,tt0097788,tt0169497,tt0341708
nm0797447	Zona Siggins	1921	\N	actress	tt0046550,tt0046416
nm0797448	Neville Siggs	\N	\N	writer	tt0068069
nm0797449	Mietta Sighele	\N	\N	actress,soundtrack	tt0083946
nm0797450	Shay Sights	1973	\N	actress,director,writer	tt0494331,tt34376406,tt0964535,tt0461117
nm0797451	Sigurjon Sighvatsson	\N	\N	producer,director,writer	tt22457410,tt0765010,tt0137363,tt1598642
nm0797452	Sturla Sighvatsson	\N	\N	actor,miscellaneous	tt0398038,tt0115655,tt0111213
nm0797453	Antonio Sigillo	\N	\N	actor	tt0084416,tt0105120,tt0087088,tt7222860
nm0797454	Barry Sigismondi	1946	\N	actor,production_manager,assistant_director	tt0386676,tt0252019,tt0418689,tt1082868
nm0797455	Floria Sigismondi	1965	\N	director,writer,actress	tt1017451,tt3322312,tt5834204,tt7510346
nm0797456	James Sigismonti	\N	\N	producer	tt0165443
nm0797457	Florian Sigl	\N	\N	director,writer,actor	tt8206398,tt0251101,tt5454638,tt0396384
nm0797458	Hans Sigl	1969	\N	actor,soundtrack,archive_footage	tt1177054,tt0295620,tt1999189,tt0914993
nm0797459	Robert Sigl	1962	\N	director,actor,writer	tt0097719,tt1138464,tt1148227,tt5919214
nm0797460	Chris Siglan	\N	\N	\N	tt0221832
nm0797461	Andrey Sigle	1964	\N	composer,producer,music_department	tt1437357,tt0439817,tt0439581,tt0423433
nm0797462	Horacio Sigler	\N	\N	actor,editor	tt14903944,tt0263848
nm0797463	J.L. Sigler	1897	1959	sound_department	\N
nm0797464	Jamie-Lynn Sigler	1981	\N	actress,producer,soundtrack	tt0141842,tt0387199,tt0433963,tt2102499
nm0797465	Marian Sigler	\N	\N	actress	tt0007535
nm0797466	Maurice Sigler	1901	1961	music_department,soundtrack	tt0030708,tt0025472,tt0028363,tt0027037
nm0797467	Pablo Sigler	\N	\N	art_department,miscellaneous	tt0097462,tt0105923
nm0797468	Pepón Sigler	\N	\N	production_designer,art_director,producer	tt0101026,tt1156512,tt11897178,tt0409793
nm0797469	Richard Sigler	\N	\N	actor,miscellaneous	tt5572734,tt0214610
nm0797470	Sabina Sigler	\N	\N	producer,production_manager	tt0102034,tt3312180,tt0193954,tt0104443
nm0797471	Ernie Sigley	1938	2021	actor,soundtrack,archive_footage	tt0243701,tt0080599,tt13010944,tt0250846
nm0797472	Marjorie L. Sigley	1928	1997	producer,actress,writer	tt0202179,tt0060453,tt0079874,tt0497851
nm0797473	Susana E.A. Sigliano	\N	\N	miscellaneous	tt0083203
nm0797474	Keith Siglinger	\N	\N	stunts,actor,miscellaneous	tt0440963,tt0480249,tt0368008,tt0349710
nm0797475	John Stagliano	1951	\N	miscellaneous,director,actor	tt0341350,tt1116763,tt4498992,tt0103261
nm0797476	Sansona Siglo XX	\N	\N	actress,soundtrack	tt0067870,tt0066470,tt0460100
nm0797477	Matt Sigloch	1952	\N	miscellaneous,actor,stunts	tt0453467,tt0112462,tt3315342,tt1340138
nm0797478	Sigma	\N	\N	actress	tt0097027
nm0797479	Tous Sigma	\N	\N	actress	tt0029451
nm0797480	Sigman	\N	\N	actor	tt0181527
nm0797481	Aric Sigman	\N	\N	\N	tt15569150,tt13770154,tt0239164,tt1043090
nm0797482	Carl Sigman	1909	2000	music_department,writer,soundtrack	tt9639470,tt3420504,tt9032400,tt0443706
nm0797483	Nicholas Sigman	\N	\N	cinematographer,producer	tt0105099,tt0205181,tt0113678
nm0797484	Robert Sigman	\N	\N	producer	tt0109494,tt0110259
nm0797485	Scott W. Sigman	\N	\N	actor	tt0099853
nm0797486	Maricarmen Sigmaringa	\N	\N	costume_department	tt0112546
nm0797487	Jóhann Sigmarsson	\N	\N	writer,producer,director	tt0268776,tt0164020,tt0108478,tt31498364
nm0797488	Edna Sigmon	\N	\N	editorial_department	tt0121566
nm0797489	Gerald Sigmon	1936	1994	art_department	tt0093640,tt0104850,tt0101452,tt0116514
nm0797490	Ken Sigmon	\N	\N	actor	tt0069811
nm0797491	Shana Sigmond	\N	\N	art_department,set_decorator	tt0114069,tt0119174,tt0116277,tt0109830
nm0797492	David Sigmund	\N	\N	writer,producer	tt0088072,tt0093116
nm0797493	Elsbeth Sigmund	1942	\N	actress	tt0044696,tt0048152,tt0047004
nm0797494	Marian Sigmund	\N	\N	costume_designer	tt0030210,tt0030333
nm0797495	Mario Sigmund	\N	\N	production_manager,assistant_director,camera_department	tt0081650,tt1252502,tt0063707,tt0084151
nm0797496	Michael D. Sigmund	\N	\N	camera_department	tt0195631
nm0797497	Peter Sigmund	\N	\N	actor	tt0042525
nm0797498	Roger Sigmund	\N	\N	art_department	tt0148095
nm0797499	Stig Sigmund	\N	\N	costume_designer,art_director	tt0044066,tt0041581,tt0048273
nm0797500	Jean-Pierre Signal	\N	\N	actor	tt0193079
nm0797502	Gilles Signard	\N	\N	actor	tt0069359
nm0797503	Christine Signe	\N	\N	actress	\N
nm0797504	Jean Signe	\N	\N	actor	tt10505348,tt0267088
nm0797505	Dan Signer	\N	\N	producer,writer,miscellaneous	tt14852960,tt5339440,tt1772752,tt8235236
nm0797506	Gordon Signer	1925	2001	actor	tt0086393,tt0069121,tt0099606,tt0090528
nm0797507	Marcus Signer	1964	\N	actor	tt2883218,tt6276768,tt1810693,tt4734102
nm0797508	Michael Alan Signer	\N	\N	miscellaneous	tt0214930
nm0797509	Roman Signer	1938	\N	director,writer,art_department	tt28189511,tt28189529,tt28171002,tt28170236
nm0797510	Simone Signette	\N	\N	location_management	tt0115771
nm0797511	Alberto Signetto	1954	2014	director,writer,actor	tt3680368,tt3671882,tt3689210,tt3680320
nm0797512	Alessandro Signetto	\N	\N	producer,actor	tt0194250,tt0196481,tt5239512,tt1582207
nm0797513	Julie Signitzer	\N	\N	music_department,actress	tt0116242,tt0098309,tt2363701
nm0797514	Jimboy Signo	\N	\N	camera_department,cinematographer	tt0115858,tt2752742,tt0294514,tt30134745
nm0797515	Christian Signol	1947	\N	writer	tt0170511,tt3805856,tt0169425,tt0142858
nm0797516	Carlo A. Sigon	1964	\N	writer,director,actor	tt0134761,tt0297115,tt5376324,tt0465711
nm0797517	David H. Signor	\N	\N	actor	tt0080736
nm0797518	Marion Signor	\N	\N	actress	tt0120494
nm0797519	Tari Signor	1967	\N	actress	tt0062595,tt0208910,tt0098844,tt0275140
nm0797520	Andy Signore	1979	\N	writer,producer,director	tt2610260,tt1047855,tt0373040,tt3893956
nm0797521	Carol Signore	\N	\N	set_decorator	tt0185341
nm0797522	Chip Signore	\N	\N	assistant_director,producer,production_manager	tt1659337,tt0180093,tt0929632,tt0243655
nm0797523	Diane Signore	\N	\N	actress	\N
nm0797524	Orlando Signorelli	\N	\N	editorial_department,cinematographer	tt0186928,tt0075766,tt0076937,tt0074501
nm0797525	Bob Signorelli	1920	2003	set_decorator	tt0078622,tt0075529,tt0067277,tt0072705
nm0797526	James Signorelli	\N	\N	producer,director,miscellaneous	tt0072562,tt0095088,tt22506502,tt0071994
nm0797527	João Signorelli	1956	\N	actor	tt0138270,tt6742610,tt0307259,tt0143035
nm0797528	Susan Signorelli	\N	\N	actress	tt0090713
nm0797529	Tom Signorelli	1935	2010	actor	tt0083190,tt0117665,tt0099422,tt0065938
nm0797530	Gabriel Signoret	1878	1937	actor,archive_footage	tt0195200,tt0192536,tt0443311,tt0158777
